"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr1_778492_779012",50.1057614723897,1.29167839378486,0.271243765988628,4.76205743965011,1.91629116693372e-06,5.76498597481406e-05
"chr1_827011_828034",71.5346385370673,0.270384550012809,0.23905010955604,1.13107896296288,0.258021857798556,0.395179565431342
"chr1_1115979_1116553",45.9813420952306,0.671265149865155,0.266470962392401,2.51909305178499,0.0117657558436808,0.0395144772294501
"chr1_1231797_1232397",35.6939591255126,1.03672445834637,0.338965515194611,3.0584953686252,0.00222451517656781,0.011586016544624
"chr1_1307860_1308743",62.75734742874,0.762869270475598,0.287913853310323,2.64964419636089,0.00805765792216474,0.0298261825137078
"chr1_1375109_1375637",65.3453555855771,0.433497814486633,0.251478831026652,1.72379445505173,0.0847449559865568,0.172713904863907
"chr1_1399118_1399766",40.7420514593368,0.548465312685748,0.280610771274027,1.9545411966747,0.0506372478011237,0.117998700133786
"chr1_1407062_1407561",18.3502498911975,1.18141298976309,0.467511680123931,2.52702347340267,0.0115033813913637,0.0388268988803819
"chr1_1471430_1471929",20.2776704919822,0.476645051081554,0.405393448227489,1.17575913761212,0.239691139443382,0.374397406211627
"chr1_1511815_1512340",35.3959785865817,0.742097945086551,0.311619013528585,2.38142704029348,0.0172457066342853,0.0524908344487873
"chr1_1574398_1575605",38.6994160665893,0.729665429537056,0.322436118095618,2.26297672185929,0.023637124287663,0.0665433960937577
"chr1_1615073_1615638",37.3540850105613,1.23438976557909,0.309148010079967,3.99287630950557,6.52766231944382e-05,0.000819459754694127
"chr1_1658512_1659322",59.0544254677747,1.32150169586429,0.30150119540358,4.38307282362635,1.17016975306847e-05,0.000224295316364698
"chr1_1692320_1693714",87.2460890578985,0.467005202368455,0.216997937185409,2.15211816492722,0.0313880488157745,0.0821444440495831
"chr1_1724008_1724751",56.934957218977,0.446542520289309,0.262774184194221,1.69933938396041,0.0892552559675111,0.179497917886569
"chr1_1745615_1746924",61.7098533645422,0.712079287854968,0.253133370189701,2.81305972152675,0.0049072536193889,0.0207064582179927
"chr1_1763912_1764411",12.0787685967694,-0.883972042840486,0.530230941443941,-1.66714533941235,0.0954855085371105,0.188712913831789
"chr1_1778710_1779209",19.874263186899,-0.236741765691535,0.405684747926368,-0.583560922370449,0.559515757737264,0.678911304812701
"chr1_1919066_1919565",27.6684475042305,0.996683880570019,0.353190817068536,2.82194165987224,0.00477338598925614,0.0203115420694999
"chr1_2133022_2133674",40.3642498475668,0.951187984539347,0.34990434188765,2.71842292498549,0.00655939359369988,0.0256706265207013
"chr1_2189463_2189966",22.2239593921941,0.742191388735293,0.37329244753453,1.98823039050807,0.0467862153348742,0.111169520596675
"chr1_2227509_2228009",27.1201542710209,0.896664311569448,0.356252525283526,2.51693461219912,0.0118380796741788,0.0396693041097573
"chr1_2391301_2391957",57.2954805543814,0.826560003340553,0.283920871914222,2.91123367495953,0.00360004668164345,0.0164842463115327
"chr1_2412360_2412886",31.8326479154146,0.788187026832746,0.327864427171651,2.40400287897075,0.0162166455729015,0.0500249823884592
"chr1_2526052_2526885",17.5318202827344,0.660641399166164,0.431476829748082,1.53111674513758,0.125740542015007,0.23096651933804
"chr1_2586262_2586761",24.3804052224623,1.01934525799623,0.375709487361766,2.71312088804058,0.00666527863036558,0.0259530617596104
"chr1_3624530_3625174",49.4533302433447,0.961489285307519,0.270694785420522,3.55193131561014,0.000382414669201667,0.00311751089023098
"chr1_3796324_3796823",16.4734741950859,0.320150672927827,0.424174041688238,0.754762530148257,0.450391480005399,0.584988933843602
"chr1_3856937_3857630",49.5076634112138,0.873541725286758,0.277485041603149,3.14806780300637,0.0016435356620305,0.00916731848100534
"chr1_3899806_3901594",107.827485925601,1.25427677171017,0.20107677145768,6.23780043123553,4.43766283834795e-10,7.05443684900422e-08
"chr1_5991993_5992813",82.2128222904602,1.12346079683961,0.2258004031068,4.97545965986709,6.50929898051885e-07,2.54904904174246e-05
"chr1_6026015_6026514",17.8067303585117,-0.19280471342296,0.416200589327092,-0.463249496437966,0.643185541505826,0.749528967691052
"chr1_6199402_6199926",32.6732982110467,0.414993137442915,0.307842276278885,1.34807064987708,0.177635660337907,0.300025584067662
"chr1_6393293_6393792",19.5876856955791,0.783340655713486,0.426455386721852,1.83686425380858,0.0662299375005093,0.143577766488014
"chr1_6579622_6580233",32.12434695062,0.93352552615743,0.314901886973228,2.96449645040328,0.00303178740710203,0.0144427350924785
"chr1_6602491_6603027",28.5251641008904,0.637199918412099,0.346439024483009,1.83928447253595,0.0658733556729429,0.143085968619752
"chr1_6613063_6613877",60.0344676873764,0.816879918726002,0.306586778977509,2.6644329590805,0.00771182362088561,0.0289119252641507
"chr1_6701343_6702086",25.3372506085017,-0.0713248998217869,0.355619886862948,-0.200564992163317,0.841038733994552,0.897169327838827
"chr1_6784302_6784801",29.1487763255135,-0.138257020051497,0.373795855641039,-0.369873068320659,0.711477068987184,0.802201228427845
"chr1_6784828_6785445",106.919076270311,0.733532821797295,0.212282315558854,3.45545892443372,0.00054935688908218,0.00404752871678936
"chr1_7478790_7479289",7.35680465226952,-1.51417075955173,0.64497166551921,-2.34765469632344,0.018892026300363,0.0562491621829822
"chr1_7771054_7771553",19.3377904096084,0.357111892268974,0.402969260079593,0.886201325129463,0.375509049722548,0.516002992783262
"chr1_7783909_7784408",16.5932590620476,-0.4768245840859,0.430602989721034,-1.10734155467618,0.268146284495023,0.406387503703597
"chr1_7942217_7943092",24.8538197918073,1.05835943064165,0.361134522632174,2.93065150052027,0.00338252012594577,0.0156567900527972
"chr1_7954017_7954516",23.9643159337368,0.521521722678458,0.371166683319683,1.40508764960802,0.159995216183524,0.276783744770757
"chr1_7961233_7961972",60.853455390734,0.29309310495762,0.243583102434486,1.20325713084491,0.228876832798042,0.362043916103271
"chr1_8424409_8424977",11.7557018398068,0.526867218691841,0.503907550226185,1.04556325551255,0.295762721483261,0.43586555841321
"chr1_8525762_8526261",23.2018386293795,1.07314656246125,0.705901328836811,1.52025009533498,0.128448131305395,0.234701889098125
"chr1_8878436_8879086",58.4762330221524,1.03707598589791,0.277508800644548,3.73709224172052,0.000186160643508268,0.00181506627420561
"chr1_9275513_9276016",13.4261022569194,-0.612978030391229,0.533052020403397,-1.14994035652908,0.250168437624488,0.386592709241139
"chr1_9428707_9429283",40.7581365138727,1.31542465611568,0.29746073638733,4.42217911544077,9.77104005610127e-06,0.00019721660542191
"chr1_9539065_9539714",36.0407425822894,0.802555843476247,0.296036961298251,2.71099878865359,0.00670808713164993,0.0260503914764685
"chr1_9539762_9540261",14.5103511092636,0.0623036626782311,0.440335909461273,0.141491214637607,0.887481899927025,0.928760127830608
"chr1_9910079_9910825",54.535337192407,1.09113422454798,0.251941525022371,4.33090267454358,1.48499312336398e-05,0.00026912050098139
"chr1_10032479_10033427",68.3397846833807,0.956385035545705,0.230851523204897,4.14285780863939,3.43004626210256e-05,0.000504271753592764
"chr1_10210158_10210729",32.5679863866252,0.816775430087444,0.315266579067385,2.59074537016772,0.00957683223175845,0.0338721091631118
"chr1_10378349_10378848",15.4983534876083,0.351941783479651,0.486629347143994,0.72322350788168,0.469542578475934,0.602479400790536
"chr1_10398603_10399208",48.9512501170711,0.795908485122014,0.284769050020081,2.79492622202409,0.00519115606571354,0.0216174992770674
"chr1_10430207_10430881",24.0162538774338,0.860235589399469,0.385586087105069,2.2309819212047,0.0256823265766825,0.0707485451467286
"chr1_10472173_10472672",17.8098462951704,1.31632025070237,0.403812556635636,3.25973085549715,0.0011151798370489,0.00689036971560632
"chr1_10965776_10966275",9.82152033894631,0.335124373524368,0.565941228629968,0.592154019836367,0.553747456112159,0.674823476846957
"chr1_11012121_11013121",41.568568925073,0.571995529591052,0.288646868875393,1.98164467128857,0.0475190237440061,0.112545056235804
"chr1_11059964_11060463",19.9793444966775,0.556874686230226,0.411849172307761,1.35213258560125,0.176332904803275,0.298169584084622
"chr1_11262356_11262893",42.8779804284325,0.815233999648079,0.332043943350611,2.45519912642183,0.0140806567474464,0.0450710450714388
"chr1_11273001_11273711",38.2363361835086,0.907499443495739,0.292270626966169,3.10499708067066,0.001902809026187,0.0102650616038307
"chr1_11805688_11806344",70.1010968998945,0.863155894557204,0.248303602197246,3.47621172999148,0.000508550620486626,0.00381752436248009
"chr1_11908240_11908739",10.1085662273945,-0.2683617709013,0.551237218118566,-0.486835362491031,0.626375008057108,0.735626596414322
"chr1_11926168_11926667",15.7847817165965,0.907109326903764,0.457084694081818,1.98455415079244,0.0471940977244676,0.111956801171182
"chr1_11979935_11980623",51.5637688409509,0.648843366651331,0.274351351596259,2.36500882126574,0.0180296414805082,0.054255865566344
"chr1_12019124_12019683",44.6269930976714,0.965896838008368,0.284269352010066,3.39782263257899,0.00067924442627667,0.00476905892188972
"chr1_12038568_12039567",18.4998414810616,-0.772062467987643,0.397873891843181,-1.9404702942709,0.0523225609267134,0.120925640574144
"chr1_12143504_12144003",21.9946779615054,-1.62254320501585,0.419471979073964,-3.86806100516609,0.000109704222462686,0.00121639443026291
"chr1_12161797_12162296",17.780690401148,0.874085888978222,0.429005113031092,2.0374719611206,0.0416027689701117,0.101694884871784
"chr1_12168114_12168613",12.6373915233997,-0.8672146623131,0.48789328628727,-1.77746791498682,0.0754912852782166,0.158129482554271
"chr1_12178044_12178723",15.9251024884941,-1.70449187282831,0.492762597044321,-3.45905286450749,0.000542078498417848,0.00401412558954989
"chr1_12595762_12596261",12.0696722590401,-0.243347516261433,0.487911797873286,-0.498753088820845,0.617953339358094,0.728601063214457
"chr1_12601846_12602345",8.95446090906394,-0.183327286963655,0.547982272143464,-0.334549667540448,0.737964818415527,0.823118934512438
"chr1_13749182_13749681",22.4384992041819,0.652890265588016,0.379343480678897,1.72110580210727,0.0852316266312747,0.173343420870865
"chr1_15261069_15261568",11.494416291659,-1.33038544161725,0.519565048885503,-2.56057532058979,0.0104499008677857,0.0361727337731045
"chr1_15415965_15416464",21.7924877335103,-0.09058152196345,0.391383792265196,-0.231439123830844,0.816973673664036,0.88035956213797
"chr1_15524461_15525357",59.1363156093538,1.45736846744941,0.269594158427503,5.40578651981924,6.4524612822453e-08,4.06755371779472e-06
"chr1_15526435_15526951",76.978993659019,0.727144536604498,0.243614209220934,2.98481988768171,0.00283745344189981,0.0137637666957826
"chr1_15617092_15617749",36.955879717192,0.0623643214982197,0.323114506364987,0.193009970984631,0.846951159201368,0.901175751423791
"chr1_15834667_15835166",25.6095958388988,1.1102035306766,0.355093417391152,3.12651115538326,0.00176893793227229,0.00967803791883843
"chr1_15835656_15836337",50.1857890684519,0.916023501394486,0.28194626807443,3.24892933554513,0.00115840251130456,0.00710232019022598
"chr1_15847430_15847931",23.5742780456439,1.36447029558441,0.369049577207495,3.69725473175991,0.000217943620797113,0.00205111033086087
